,demand_th,demand_el,wind,pv
101,0.3210989225,0.6612977746,0.20390023252409625,0.0
102,0.3762403747,0.7057804357999999,0.2027479123155688,0.0
103,0.3632254499,0.7811288791,0.21360216445063304,0.0
104,0.34211861810000005,0.8265227547,0.22963626559979186,0.0
105,0.3233634261,0.8460561103,0.23232409737568535,0.05495413894871736
106,0.300261879,0.8649862676000001,0.21899780399436328,0.16864136408143507
107,0.2864017358,0.884057599,0.2076872161081377,0.24060320555429646
108,0.27760326879999997,0.8806565877,0.19292111100039733,0.3036935242142088
109,0.2763301771,0.8696578454,0.1769696876142006,0.3242003774518425
110,0.28067592420000004,0.8586462692,0.17413543783458976,0.2894766459845441
111,0.2901928502,0.8566313304000001,0.19470522738686533,0.15707656097017164
112,0.30080093739999997,0.8670525424,0.26308287982915896,0.0
113,0.31797566850000003,0.8959547216,0.3763956363852399,0.0
114,0.331919435,0.8898585693000001,0.4095089497670865,0.0
115,0.320078463,0.860840884,0.3545566902586185,0.0
116,0.2985290497,0.8127005313,0.5025236239471758,0.0
117,0.2557710917,0.7913832491,0.5914188969820157,0.0
118,0.18356586989999998,0.7872892015,0.7175780181018709,0.0
119,0.17620323829999998,0.7376087681999999,0.7627338628981628,0.0
120,0.17276003760000003,0.6947175235999999,0.7297975490035724,0.0
121,0.1774486003,0.6629918632,0.6221411815320759,0.0
122,0.18497688780000002,0.646987859,0.5547743067690974,0.0
123,0.198377213,0.6430734875,0.4744825664268679,0.0
124,0.23343363420000002,0.6401601684,0.5161111710107613,0.0
125,0.3090781543,0.6462306527,0.6059571647053932,0.0
126,0.3621553123,0.6718858287,0.6667375338583329,0.0
127,0.3496276187,0.7310890937000001,0.864941027494016,0.0
128,0.3293109494,0.7714520393000001,0.8429914860600128,0.0
129,0.31125788320000003,0.7923329654000001,0.6605923136113898,0.002178198388053216
130,0.2890211734,0.8122256731,0.6850930313802329,0.012153782706493556
131,0.2756799032,0.830013604,0.7877588812569204,0.0334682173570062
132,0.2672108186,0.8273441309999999,0.4105285469711174,0.040821884608248815
133,0.2659853869,0.8042557561,0.19499903710047287,0.042094247662591136
134,0.27016844510000004,0.7869170153,0.10194284860692286,0.029260604350875317
135,0.27932909219999996,0.7832849919,0.04439635526735039,0.012001957191743007
136,0.2895400515,0.8009959188,0.044753860688867136,0.0
137,0.3060718235,0.8418722245999999,0.026197893531878614,0.0
138,0.31949358640000003,0.835006032,0.02059293966847873,0.0
139,0.308095897,0.8073872532999999,0.02333968578869667,0.0
140,0.2873532149,0.7647141867,0.016509879028857168,0.0
141,0.2461959584,0.7501090890000001,0.020468997542299885,0.0
142,0.1766938357,0.7573731359,0.01333723004553572,0.0
143,0.1696068341,0.7187556149,0.01085535940293153,0.0
144,0.14694523380000002,0.6851305218000001,0.019497361693670813,0.0
145,0.1500444621,0.6569598809,0.02295486414521885,0.0
146,0.1569258683,0.6387612618,0.01468824781193426,0.0
147,0.17405038420000002,0.6264791191,0.00581208760168626,0.0
148,0.21751367940000002,0.6193177443,0.001901547055334887,0.0
149,0.2993166845,0.6026207038,0.005401440282105541,0.0
150,0.3541620446,0.5818296157,0.012012816821449245,0.0
151,0.3316082816,0.6155830488,0.013512636791164177,0.0
152,0.30623012190000004,0.6682538053,0.01536759838966749,0.0
153,0.2851263663,0.7068969943000001,0.022436159484703882,0.014544941472490525
154,0.2630026701,0.7332195385,0.0280930483343772,0.03805636124678001
155,0.2502968704,0.7513154854999999,0.04535761837525395,0.04325855395192468
156,0.2435902264,0.7493647168,0.04215980302240003,0.034922317889560746
157,0.2437331516,0.731833466,0.036384445647891686,0.015425544633024684
158,0.246778243,0.7171513643,0.03886788196037829,0.015257480494841085
159,0.2542671496,0.7202828615000001,0.039871972997061966,0.018156558530535143
160,0.2675343843,0.7444492928,0.06839806437905911,0.0
161,0.2856671632,0.7953361226000001,0.08009803524107073,0.0
162,0.297276272,0.7922302934000001,0.09542862049155863,0.0
163,0.2837494791,0.7607998152,0.09381436848529684,0.0
164,0.2626769986,0.7160989758,0.11076458097112976,0.0
165,0.2184679538,0.7017633923000001,0.1044332600512725,0.0
166,0.15072276369999998,0.7167278421,0.10359070218953144,0.0
167,0.1441735159,0.6884545290999999,0.1297830467776736,0.0
168,0.1237197599,0.652159963,0.17888949312209698,0.0
169,0.12632913880000002,0.6169049514,0.15550201994949994,0.0
170,0.1321229022,0.5937395724,0.3419116870480817,0.0
171,0.1465407975,0.585166457,0.2729698587702471,0.0
172,0.18313448829999998,0.5731794964,0.3833749470350871,0.0
173,0.2520080944,0.5508483277,0.4628357584179911,0.0
174,0.2981848543,0.5134115352,0.3166841514802851,0.0
175,0.2791958332,0.5246156216,0.3494035430916014,0.0
176,0.2578288263,0.5588952489,0.5893367536255187,0.0
177,0.2400606312,0.6076644678,0.6768633449469565,0.01274466511884351
178,0.2214337026,0.6471547011,0.7697504767253842,0.025638950186703303
179,0.210736122,0.6894684154999999,0.8678605246869736,0.08292073707827186
180,0.2050894987,0.6841038014,0.9141607370011964,0.08257093429088433
181,0.2052098338,0.6559588285,0.9448209058337642,0.04221160948150071
182,0.2077736323,0.6378243795,0.9547091311040884,0.0193321938678547
183,0.2140788775,0.6312790369,0.921150995751812,0.005222990000369075
184,0.2252491553,0.6599887061,0.8953361862404973,0.0
185,0.24051595239999998,0.7341050848,0.914457894965376,0.0
186,0.25029017989999996,0.7573474679000001,0.8418876645437532,0.0
187,0.23890136829999997,0.7469262557999999,0.5686100889459418,0.0
188,0.2211595052,0.7148284094,0.3097491044077745,0.0
189,0.18393793460000002,0.7162786519,0.17554709911450347,0.0
190,0.1269002312,0.7362611977,0.11984389583772355,0.0
191,0.1213861267,0.7001848097,0.1368368620780807,0.0
192,0.16559406710000002,0.6671500809,0.16775572226462632,0.0
193,0.1700881514,0.6454991145000001,0.17322208885409304,0.0
194,0.1773041705,0.6332554737,0.1464415446306634,0.0
195,0.19014865920000001,0.6295079442,0.1215280784304644,0.0
196,0.2237509635,0.6366179829999999,0.09358918546838567,0.0
197,0.2962577996,0.6708719422999999,0.09638973088459173,0.0
198,0.3471333528,0.7376087681999999,0.08653415352642224,0.0
199,0.3351252995,0.8535640031999999,0.05817179344159201,0.0
200,0.315651352,0.8859185297,0.04001053127044522,0.0
201,0.2983471149,0.8851484894,0.03225865433932814,0.09112868911947232
202,0.2770327689,0.8926435483,0.030344159225788262,0.2499676199261689
203,0.2642448856,0.9005749634,0.030579687843829813,0.4411212916706753
204,0.25612709300000003,0.896801766,0.03829170899025687,0.5284659503933521
205,0.2549524913,0.8932210786,0.06344676598599956,0.5591604459161353
206,0.2589620391,0.8810544418,0.10580413659039664,0.4421277402917748
207,0.2677427087,0.8744705973000001,0.14693149041605738,0.19373811552936446
208,0.2775301242,0.8831977206999999,0.1643809733990842,0.0
209,0.2933761694,0.9341872225,0.17540832242715607,0.0
210,0.3062412067,0.9287327703,0.15542014191792464,0.0
211,0.29531628579999997,0.90713314,0.1533218955700552,0.0
212,0.27543399620000003,0.8634975229999999,0.14233603682461182,0.0
213,0.23598391510000002,0.8358145743000001,0.12665094827695453,0.0
214,0.1693646938,0.8254318643,0.12128886483144476,0.0
215,0.1625716563,0.7815010652,0.11961434049527847,0.0
216,0.11548603439999999,0.7510844734000001,0.11693258349762373,0.0
217,0.1179217554,0.7363638697,0.12402889433060812,0.0
218,0.1233299357,0.7259811597,0.09879887808414332,0.0
219,0.1367882996,0.7157652917,0.07517506911961865,0.0
220,0.1709466284,0.7171513643,0.0591245116444188,0.0
221,0.2352365983,0.718960959,0.04692202263139558,0.0
222,0.2783402294,0.7909853949,0.04815011968050272,0.0
223,0.2606149545,0.8814779640000001,0.05194677485331178,0.0
224,0.24066995219999998,0.904656177,0.0632307768284401,0.0
225,0.2240842557,0.8968146,0.07493501883361445,0.22863265990212284
226,0.2066969757,0.9035652866,0.07793561384695853,0.4751512853891275
227,0.1967113342,0.9116378756999999,0.072788754829125,0.6145046180806814
228,0.1914405016,0.9080186862999999,0.06667933290013958,0.6323906345893613
229,0.19155282829999998,0.9017300239,0.062497205746341176,0.5663266503553772
230,0.19394600239999998,0.8915911598999999,0.04992013944145926,0.34597269590266594
231,0.1998316246,0.884057599,0.04883124787914619,0.18791542665881594
232,0.2102585046,0.8915269898999999,0.0532760844101452,0.0
233,0.2245092746,0.9397700146,0.0499882484751725,0.0
234,0.2336330134,0.9359711492,0.06209815537276535,0.0
235,0.2230021434,0.9110346775,0.0867568732803893,0.0
236,0.20644102649999999,0.8627659848,0.12951942744702966,0.0
237,0.1716966041,0.8400241279,0.13208550368768124,0.0
238,0.1184548408,0.8328114171,0.10988410181282728,0.0
239,0.11330770779999999,0.786018635,0.09372711158443364,0.0
240,0.14694523380000002,0.7494032187999999,0.10461272137105727,0.0
241,0.1500444621,0.7278549244,0.10660652269635396,0.0
242,0.1569258683,0.7117482481999999,0.11841752082782615,0.0
243,0.17405038420000002,0.703714161,0.1331068482508027,0.0
244,0.21751367940000002,0.7072820143999999,0.1617075023445984,0.0
245,0.2993166845,0.7310377576,0.188939870724276,0.0
246,0.3541620446,0.7980697656999999,0.1911924741894806,0.0
247,0.3316082816,0.8858671937,0.19142298746562614,0.0
248,0.30623012190000004,0.9099694551,0.20044079722751254,0.0
249,0.2851263663,0.9030647604,0.19782449071073369,0.2283197534107813
250,0.2630026701,0.9088272286,0.20646134899630555,0.4725316700139105
251,0.2502968704,0.9158859314,0.23328395373517244,0.5921680973258915
252,0.2435902264,0.9096101029000001,0.2850420154534349,0.4311263618442285
253,0.2437331516,0.9027952463,0.3782548549094205,0.2405467312159855
254,0.246778243,0.8949023331999999,0.43829950870831336,0.05361838254374893
255,0.2542671496,0.8907954516,0.5131173651487511,0.017069514286656408
256,0.2675343843,0.9073769861,0.4912074936125014,0.0
257,0.2856671632,0.9530788778,0.4049896745380732,0.0
258,0.297276272,0.9433121999999999,0.3808426093379172,0.0
259,0.2837494791,0.912305244,0.39120029188235256,0.0
260,0.2626769986,0.8613927462000001,0.4118196287377315,0.0
261,0.2184679538,0.8372006468000001,0.3005202522408784,0.0
262,0.15072276369999998,0.8238917837,0.2181121170922552,0.0
263,0.1441735159,0.7699504607,0.24357230485825174,0.0
264,0.16559406710000002,0.7315511178,0.32395216418344125,0.0
265,0.1700881514,0.7050232295000001,0.3074425530611205,0.0
266,0.1773041705,0.6871454606,0.3018704361783012,0.0
267,0.19014865920000001,0.6810621423000001,0.3334096236007538,0.0
268,0.2237509635,0.6865165944,0.3501370859135904,0.0
269,0.2962577996,0.7074873584999999,0.3259247937168616,0.0
270,0.3471333528,0.7793577864,0.352611661096672,0.0
271,0.3351252995,0.8695295054000001,0.4218322776769595,0.0
272,0.315651352,0.8987525346999999,0.3591798253567181,0.0
273,0.2983471149,0.8949665031999999,0.34411104894246874,0.02254012637120813
274,0.2770327689,0.9026412382,0.26720292219726954,0.055280332101938265
275,0.2642448856,0.9120742318999999,0.1827960817807803,0.07637483005937132
276,0.25612709300000003,0.904720347,0.12837850963928327,0.08365963710761695
277,0.2549524913,0.8985856927,0.1021056555118177,0.05328326374407909
278,0.2589620391,0.8890243589,0.11897804721647355,0.027559932010985482
279,0.2677427087,0.8810416078,0.1592797746655232,0.008256228958052399
280,0.2775301242,0.8896788931999999,0.16922621539185922,0.0
281,0.2933761694,0.9312739032999999,0.16866931274688468,0.0
282,0.3062412067,0.9257937831999999,0.20721173165808754,0.0
283,0.29531628579999997,0.9013450037,0.2014661270269971,0.0
284,0.27543399620000003,0.85566878,0.17564603930127687,0.0
285,0.23598391510000002,0.8296285839,0.18325623818183426,0.0
286,0.1693646938,0.8171667651000001,0.16502565155932097,0.0
287,0.1625716563,0.7646115147,0.142264130970625,0.0
288,0.11548603439999999,0.721707436,0.11413935494565748,0.0
289,0.1179217554,0.7016222181999999,0.07202377647175201,0.0
290,0.1233299357,0.6879155009000001,0.04880167946437873,0.0
291,0.1367882996,0.6815626684,0.02773067652513884,0.0
292,0.1709466284,0.6900331117,0.01106192228720016,0.0
293,0.2352365983,0.7103108396,0.005412301529437281,0.0
294,0.2783402294,0.7821042635,0.0033114680588235646,0.0
295,0.2606149545,0.87114659,0.0037034924844532983,0.0
296,0.24066995219999998,0.9006776355,0.0039289169577774825,0.0
297,0.2240842557,0.8985856927,0.007051022795732799,0.007959001912368193
298,0.2066969757,0.9070304679000001,0.007418744148006945,0.0175876230265518
299,0.1967113342,0.9086860546,0.009089971479280224,0.022295843501828342
300,0.1914405016,0.9003567853,0.007244981100482785,0.019466149310472376
301,0.19155282829999998,0.8820426602,0.011783298032701924,0.009821545799381664
302,0.19394600239999998,0.8634846890000001,0.012729808182258565,0.004358300055480835
303,0.1998316246,0.8529094689,0.015062121844701596,0.0008799295034433676
304,0.2102585046,0.8683359429,0.019612064038390047,0.0
305,0.2245092746,0.9257424472,0.033730666420155084,0.0
306,0.2336330134,0.9221104238,0.06066279097911032,0.0
307,0.2230021434,0.8860853718,0.09918178227848193,0.0
308,0.20644102649999999,0.8309248184,0.13534013397117922,0.0
309,0.1716966041,0.8108010986,0.16883126568451,0.0
310,0.1184548408,0.8136245797,0.19040009731756785,0.0
311,0.11330770779999999,0.7811160451000001,0.2099420095991142,0.0
312,0.1237197599,0.7513539875,0.1986956489369853,0.0
313,0.12632913880000002,0.7287148027,0.15529629757099608,0.0
314,0.1321229022,0.7125824584999999,0.1274804776604554,0.0
315,0.1465407975,0.6944736775,0.06716015628195134,0.0
316,0.18313448829999998,0.6793552195999999,0.041357905304211705,0.0
317,0.2520080944,0.657306399,0.042763799193525714,0.0
318,0.2981848543,0.631407377,0.0281135411238564,0.0
319,0.2791958332,0.6645319438,0.033382275181882616,0.0
320,0.2578288263,0.7073846865000001,0.11724106475443885,0.0
321,0.2400606312,0.7425498601,0.3152589218711132,0.00034797135083226366
322,0.2214337026,0.765381555,0.4718566459490836,0.0013336503261208168
323,0.210736122,0.7760979491,0.5717707533885608,0.0024477019406122093
324,0.2050894987,0.76802536,0.7076294542709326,0.005258269913701806
325,0.2052098338,0.74229318,0.7341672769324604,0.0055267568060784105
326,0.2077736323,0.7202058574,0.6391308947278346,0.0029863815192044158
327,0.2140788775,0.7138016890000001,0.7727935598583262,0.002647221257645119
328,0.2252491553,0.7295875151000001,0.6320506459985884,0.0
329,0.24051595239999998,0.8054364845,0.5602212023266672,0.0
330,0.25029017989999996,0.8150876562999999,0.5509338276337002,0.0
331,0.23890136829999997,0.7846838985,0.5026011373259399,0.0
332,0.2211595052,0.739713545,0.4771916894131285,0.0
333,0.18393793460000002,0.7263661798000001,0.4898706146158786,0.0
334,0.1269002312,0.7455273493000001,0.662867220317668,0.0
335,0.1213861267,0.7171770323000001,0.5222127659173138,0.0
336,0.1395121852,0.6858492261,0.7141677270682161,0.0
337,0.14245464289999998,0.6590646577,0.812713118535256,0.0
338,0.1489879614,0.6425601273,0.7061916503893771,0.0
339,0.1652462541,0.6290330861,0.3893288094067315,0.0
340,0.2065110107,0.6173413075,0.2862165460919654,0.0
341,0.2841761088,0.5908519213,0.2448804455653943,0.0
342,0.3362471821,0.5450601915,0.22257355340161386,0.0
343,0.3148342741,0.5559562617,0.2186078674580896,0.0
344,0.2907398382,0.5982699761,0.23194254456189764,0.0
345,0.2707035908,0.6475397211999999,0.22183678330237735,0.06945479724815412
346,0.2496989953,0.6847583356999999,0.26926539641877106,0.10874861237819117
347,0.2376359032,0.7187042789,0.3459017392841833,0.1962798737034769
348,0.2312685068,0.7055622578,0.4054017007603475,0.1841977743110228
349,0.2314042023,0.6774301187999999,0.4621204351974764,0.08095429729107699
350,0.2342952614,0.6574604071,0.4554663812803645,0.04461660613764184
351,0.24140535059999998,0.64942632,0.4948894427126465,0.02207174957238187
352,0.2540014781,0.6683436433,0.6481161194178474,0.0
353,0.2712170322,0.7502759311,0.7343180496463413,0.0
354,0.282238908,0.7789984343,0.8109426746137653,0.0
355,0.2693963518,0.7665879514,0.8684100597159491,0.0
356,0.2493897975,0.7406632614,0.8909662968684542,0.0
357,0.20741701420000003,0.7411637876,0.9066753242480275,0.0
358,0.1430986333,0.7665366154000001,0.8835264412444432,0.0
359,0.13688067140000001,0.7377242742,0.8546009693424053,0.0
360,0.1395121852,0.7117995842,0.8355180121204255,0.0
361,0.14245464289999998,0.6955774019,0.7980615095275553,0.0
362,0.1489879614,0.6785595112999999,0.8208289298256982,0.0
363,0.1652462541,0.6658538464,0.8780246956254103,0.0
364,0.2065110107,0.6682281373,0.9565617796405363,0.0
365,0.2841761088,0.7057804357999999,0.9578495004960532,0.0
366,0.3362471821,0.7877768937,0.9479112712062856,0.0
367,0.3148342741,0.8853923355,0.8468966911589441,0.0
368,0.2907398382,0.9084165405,0.8057168189701566,0.0
369,0.2707035908,0.9058112375,0.5580057291854454,0.0028701333721269104
370,0.2496989953,0.9093405887999999,0.4042190443693745,0.015535672343086953
371,0.2376359032,0.9107394954000001,0.3755885966054522,0.01512606255563042
372,0.2312685068,0.9065299417,0.42781218604705823,0.02450092618012253
373,0.2314042023,0.9008701455,0.4127625373385375,0.024428240289269928
374,0.2342952614,0.8902179214,0.3884909198988222,0.032519964242211236
375,0.24140535059999998,0.8793603532,0.4098111354149108,0.02487631130784106
376,0.2540014781,0.8762288559999999,0.4234191008852678,0.0
377,0.2712170322,0.938037424,0.4564270010378989,0.0
378,0.282238908,0.9434918761,0.4751711757505319,0.0
379,0.2693963518,0.9165404656,0.450065170014564,0.0
380,0.2493897975,0.8744705973000001,0.4012675016509919,0.0
381,0.20741701420000003,0.84541441,0.3771499100645237,0.0
382,0.1430986333,0.835006032,0.3542139029759715,0.0
383,0.13688067140000001,0.7887907801,0.3210221635430155,0.0
384,0.13175167699999998,0.7525860520000001,0.31020012250693385,0.0
385,0.1345304574,0.7332837084999999,0.2991206577889801,0.0
386,0.1407003534,0.7172027003,0.3003154698233729,0.0
387,0.1560542619,0.7084242409,0.2743777645895857,0.0
388,0.19502362410000001,0.7106060217,0.2265138081555915,0.0
389,0.2683685216,0.7339895787999999,0.18514514144361074,0.0
390,0.3175430881,0.8041659179999999,0.1585603960709851,0.0
391,0.2973212951,0.8965964219,0.15189686069883382,0.0
392,0.2745671369,0.9208398573000001,0.1400254891189126,0.0
393,0.2556454262,0.9218665776999999,0.12219088231729627,0.032698709987428916
394,0.2358092329,0.9305295309999999,0.11409089079787373,0.05262060571619966
395,0.2244171627,0.9402320388,0.1368139204152217,0.07625212813605428
396,0.2184039591,0.9361764932,0.14414132952476408,0.11074673944061496
397,0.2185321065,0.9287199362999999,0.1294250149588163,0.05290592538597096
398,0.22126234739999998,0.9231243102,0.13728745371773576,0.029456419005572932
399,0.2279769307,0.920121153,0.1551900416558341,0.01176001599767797
400,0.2398723857,0.9206601812,0.17028865783320618,0.0
401,0.2561303069,0.9575579455,0.18272802545346506,0.0
402,0.2665390796,0.9502297287,0.20035970309042667,0.0
403,0.2544109037,0.9210066994,0.22209159238567075,0.0
404,0.2355172345,0.8702353757,0.2510384696128599,0.0
405,0.1958792303,0.8447855437999999,0.2496642225820304,0.0
406,0.13513862529999998,0.8243794759,0.23206084283359116,0.0
407,0.1292665438,0.7694114325,0.22955139197785596,0.0
408,0.1237197599,0.7284837906999999,0.22020090130885311,0.0
409,0.12632913880000002,0.7048692215000001,0.2473483336209683,0.0
410,0.1321229022,0.6890577273999999,0.24121196240900705,0.0
411,0.1465407975,0.6870684565999999,0.19852890917485008,0.0
412,0.18313448829999998,0.7021740804000001,0.33804500920710856,0.0
413,0.2520080944,0.7304473934000001,0.2038062816453688,0.0
414,0.2981848543,0.8045124362,0.13437950529452966,0.0
415,0.2791958332,0.8896788931999999,0.0986871743252796,0.0
416,0.2578288263,0.9115865397,0.05573625274494417,0.0
417,0.2400606312,0.9069662979,0.0418016194220066,0.1921496129728223
418,0.2214337026,0.9176698581,0.04013720317081163,0.4545415311529386
419,0.210736122,0.9309273852,0.056276932795519305,0.5677683097709575
420,0.2050894987,0.9192741087,0.0635973849938544,0.5756213149355417
421,0.2052098338,0.912253908,0.054367225651086655,0.5010837413543258
422,0.2077736323,0.9034497805,0.029085843432746693,0.3760985475005964
423,0.2140788775,0.8962114017,0.015106312313442203,0.22610943286334115
424,0.2252491553,0.8938499448,0.01839676659044261,0.002226440879598697
425,0.24051595239999998,0.9368823635,0.013598467161412496,0.0
426,0.25029017989999996,0.9387432942,0.013039439417765298,0.0
427,0.23890136829999997,0.9089555687,0.016178639305141726,0.0
428,0.2211595052,0.8586077671,0.018236414447995168,0.0
429,0.18393793460000002,0.8349033599,0.019214189102740226,0.0
430,0.1269002312,0.8173849431,0.017700512720168832,0.0
431,0.1213861267,0.7674606638,0.01174141153132375,0.0
432,0.0805337788,0.7247490952,0.0071819878361596545,0.0
433,0.0831244629,0.7068841603,0.006758356500777171,0.0
434,0.0879323558,0.6951795477,0.010158665335285366,0.0
435,0.1022871201,0.6914833543000001,0.016874510334128803,0.0
436,0.139037883,0.6991195873,0.0244537939719654,0.0
437,0.1858856502,0.7194614852,0.0317447873428638,0.0
438,0.20540209339999999,0.7885340999999999,0.04060570160653666,0.0
439,0.19282102199999998,0.8784876409000001,0.047040898550540326,0.0
440,0.17295668420000002,0.9000102672,0.054995343692408674,0.0
441,0.1573130772,0.8924125363,0.07801719044361069,0.2424819761746334
442,0.1439871948,0.9004337894,0.11584256103336815,0.4410553266725602
443,0.134547108,0.9099309531,0.18391939839291085,0.2985870748717336
