__country,TOTAL,residential areas roof-top 45 degree south,residential areas roof-top 45 degree east,residential areas roof-top 45 degree west,residential areas roof-top latitude tilt,residential areas facade south,residential areas facade east,residential areas facade west,industrial areas roof-top 45 degree south,industrial areas roof-top 45 degree east,industrial areas roof-top 45 degree west,industrial areas roof-top latitude tilt,industrial areas facade south,industrial areas facade east,industrial areas facade west,natural areas agriculture high irradiation,natural areas agriculture low irradiation,natural areas non-agriculture high irradiation,natural areas non-agriculture low irradiation,__country_iso,__MS,__percent_area
Poland,816.7389375249403,5.9081582446490355,3.938772163099359,3.938772163099359,4.943144702644145,7.411831073978048,7.411831073978048,7.411831073978048,2.8288501703310076,1.8859001135540052,1.8859001135540052,22.002167991463395,4.597890331427751,4.597890331427751,4.597890331427751,0.0,720.3873389266641,0.0,12.990768719664452,POL,170,3
Portugal,190.67485347379233,1.754087984405644,1.169391989603763,1.169391989603763,1.5604493765528091,2.2079224803111464,2.2079224803111464,2.2079224803111464,0.7293683378885458,0.48624555859236396,0.48624555859236396,5.6728648502442445,1.3615359139465624,1.3615359139465624,1.3615359139465624,73.7286267906689,85.83788450766339,2.164987492723949,5.206933854479458,PRT,170,3
Romania,846.4071538517479,4.48420424076412,2.989469493842747,2.989469493842747,2.7399142429464285,4.941193389045247,4.941193389045247,4.941193389045247,1.6486251046982585,1.0990834031321726,1.0990834031321726,12.82263970320868,2.934099632494131,2.934099632494131,2.934099632494131,0.0,791.7111719764679,0.0,1.1976137250946188,ROU,170,3
Slovakia,119.37430971756535,0.9904777393581117,0.6603184929054077,0.6603184929054077,0.8177637830761236,1.1815895951534086,1.1815895951534086,1.1815895951534086,0.4282745667613269,0.28551637784088457,0.28551637784088457,3.3310244081436524,0.7134390011952658,0.7134390011952658,0.7134390011952658,0.0,106.23001368968754,0.0,0.0,SVK,170,3
Slovenia,37.765012153953286,0.3474546723900059,0.23163644826000387,0.23163644826000387,0.34614863144069047,0.4608463432042321,0.4608463432042321,0.4608463432042321,0.17501510827165812,0.11667673884777209,0.11667673884777209,1.361228619890674,0.28861335083567013,0.28861335083567013,0.28861335083567013,0.0,32.590159665624995,0.0,0.0,SVN,170,3
Spain,1678.2379071536889,7.214946099851038,4.809964066567358,4.809964066567358,14.59673086507417,11.905661894382511,11.905661894382511,11.905661894382511,3.6084540713125315,2.405636047541688,2.405636047541688,28.06575388798634,7.45713449436641,7.45713449436641,7.45713449436641,615.9845875764169,895.6397370622841,16.358737113583206,24.2493710827156,ESP,170,3
Sweden,115.52562204665755,1.5084776850170296,1.0056517900113535,1.0056517900113535,1.3879316847435759,1.771543050062756,1.771543050062756,1.771543050062756,0.613127988010531,0.40875199200702067,0.40875199200702067,4.768773240081907,1.0438309072340886,1.0438309072340886,1.0438309072340886,0.0,95.31540265426592,0.0,0.6569793586112999,SWE,170,3
United Kingdom,581.580288586064,9.122366389319131,6.081577592879421,6.081577592879421,6.871782328821638,11.408656921869861,11.408656921869861,11.408656921869861,4.001797896021646,2.667865264014431,2.667865264014431,31.125094746835025,7.138287458241121,7.138287458241121,7.138287458241121,0.0,446.66793913873306,0.0,10.651589232212835,GBR,170,3
EU28,316607.8809932464,84.11886817402363,56.079245449349116,56.079245449349116,91.93893164211762,110.40662299303496,110.40662299303496,110.40662299303496,37.38446536397436,24.922976909316244,24.922976909316244,290.76806394202276,67.88134220755033,67.88134220755033,67.88134220755033,24763.05222700923,272499.386997882,1123.2605763548318,17021.10252255912,none,170,100
Austria,4154.38976856625,1.5124560656762152,1.0083040437841437,1.0083040437841437,1.253759007678792,1.818954364599123,1.818954364599123,1.818954364599123,0.6280476321068625,0.418698421404575,0.418698421404575,4.884814916386707,1.102459576803867,1.102459576803867,1.102459576803867,0.0,4110.760664068287,0.0,23.73178012152778,AUT,170,100
Belgium,2350.450885218881,1.8198740856519273,1.2132493904346184,1.2132493904346184,1.776383497440947,2.2357673826676066,2.2357673826676066,2.2357673826676066,0.777705406733601,0.518470271155734,0.518470271155734,6.0488198301502285,1.3443636463614421,1.3443636463614421,1.3443636463614421,0.0,2045.173985613068,0.0,280.6502843755682,BEL,170,100
Bulgaria,10968.852813287955,1.672924892265899,1.1152832615105996,1.1152832615105996,1.379248219451692,1.9094089923431994,1.9094089923431994,1.9094089923431994,0.67522055242289,0.4501470349485934,0.4501470349485934,5.251715407733589,1.1230193820453704,1.1230193820453704,1.1230193820453704,0.0,10455.138828828638,0.0,492.5067296713596,BGR,170,100
Croatia,3433.563476109993,0.8711683173510805,0.5807788782340536,0.5807788782340536,0.675425888152811,1.0548106307032652,1.0548106307032652,1.0548106307032652,0.4037530330488378,0.26916868869922517,0.26916868869922517,3.140301368157626,0.6470456729908736,0.6470456729908736,0.6470456729908736,1.2764726483499063,2961.8271229171005,0.8772433620667606,457.68652453081665,HRV,170,100
Cyprus,1148.585702886783,0.27454999882578424,0.18303333255052284,0.18303333255052284,0.2382673293511573,0.3078857587699075,0.3078857587699075,0.3078857587699075,0.10007550049728783,0.06671700033152522,0.06671700033152522,0.7783650038677942,0.17745300266684122,0.17745300266684122,0.17745300266684122,128.29042146539672,228.3569502084062,283.6660274929365,504.9255289374272,CYP,170,100
Czech Republic,6122.0827351425805,1.7367179000766444,1.1578119333844297,1.1578119333844297,1.7189400479613859,2.1403254144609125,2.1403254144609125,2.1403254144609125,0.7377167838236071,0.49181118921573796,0.49181118921573796,5.737797207516943,1.287099621018277,1.287099621018277,1.287099621018277,0.0,5984.331310638919,0.0,114.23873121264565,CZE,170,100
Denmark,4126.945459270767,1.0048403527106273,0.6698935684737518,0.6698935684737518,0.6934679578142644,1.1245615680688945,1.1245615680688945,1.1245615680688945,0.39018181529305895,0.26012121019537265,0.26012121019537265,3.0347474522793467,0.6659391659308985,0.6659391659308985,0.6659391659308985,0.0,3986.8309457504156,0.0,127.75974418291672,DNK,170,100
Estonia,1452.7133464538608,0.18822589619467744,0.12548393079645162,0.12548393079645162,0.2626975590160525,0.24628411678135598,0.24628411678135598,0.24628411678135598,0.08296514464110827,0.0553100964274055,0.0553100964274055,0.6452844583197308,0.1454024066878582,0.1454024066878582,0.1454024066878582,0.0,1449.9975257708338,0.0,0.0,EST,170,100
Finland,1607.1587951033714,0.9282750023108393,0.6188500015405595,0.6188500015405595,0.6657992357622862,1.0130026720654375,1.0130026720654375,1.0130026720654375,0.347338151702508,0.23155876780167195,0.23155876780167195,2.7015189576861722,0.5880343506289861,0.5880343506289861,0.5880343506289861,0.0,1596.011935149142,0.0,0.0,FIN,170,100
France,53602.232545223,12.497963092924257,8.331975395282841,8.331975395282841,10.363542486620402,15.008249468870293,15.008249468870293,15.008249468870293,5.193340548471751,3.4622270323145004,3.4622270323145004,40.39264871033584,9.088276504340044,9.088276504340044,9.088276504340044,523.5005527812939,50149.68890173188,16.960994195978778,2747.756618900671,FRA,170,100
Germany,24272.605135344205,12.278217177147225,8.185478118098152,8.185478118098152,12.117863446228466,15.748433014814639,15.748433014814639,15.748433014814639,5.550042055058094,3.7000280367053966,3.7000280367053966,43.16699376156295,9.69207287874501,9.69207287874501,9.69207287874501,0.0,22005.243923784863,0.0,2094.1555651290573,DEU,170,100
Greece,13257.814350841865,1.9976497581659887,1.3317665054439924,1.3317665054439924,3.563123095899611,3.1500032943245584,3.1500032943245584,3.1500032943245584,0.962729703793619,0.6418198025290793,0.6418198025290793,7.487897696172592,1.9767692369020198,1.9767692369020198,1.9767692369020198,325.48342833625946,8992.80849211848,112.97162797463797,3793.2119119488298,GRC,170,100
Hungary,10920.829246172307,2.1741278017015095,1.4494185344676735,1.4494185344676735,1.4065746550510132,2.4186217110895223,2.4186217110895223,2.4186217110895223,0.8374255676513007,0.558283711767534,0.558283711767534,6.513309970621226,1.4365591302768255,1.4365591302768255,1.4365591302768255,0.0,9787.723998348603,0.0,1106.592862812109,HUN,170,100
Ireland,5818.834160307902,0.6695757067964592,0.44638380453097276,0.44638380453097276,0.5015081741521159,0.8042921380058444,0.8042921380058444,0.8042921380058444,0.30800891722414697,0.20533927814943131,0.20533927814943131,2.3956249117433646,0.49297972842438265,0.49297972842438265,0.49297972842438265,0.0,5809.764180833334,0.0,0.0,IRL,170,100
Italy,30805.094761921082,9.648350744521125,6.432233829680753,6.432233829680753,18.920300087843117,15.72607936112634,15.72607936112634,15.72607936112634,4.849555095807164,3.23303673053811,3.23303673053811,37.71876185627792,9.864298608557089,9.864298608557089,9.864298608557089,783.0872432500745,27274.26511069344,91.32719645230665,2489.1765687113207,ITA,170,100
Latvia,2611.925153866275,0.29806852156691344,0.19871234771127563,0.19871234771127563,0.340011124380153,0.3777884126456875,0.3777884126456875,0.3777884126456875,0.133082436802348,0.08872162453489868,0.08872162453489868,1.0350856195738176,0.22639432717432467,0.22639432717432467,0.22639432717432467,0.0,2607.7314899999997,0.0,0.0,LVA,170,100
Lithuania,5158.871258321758,0.49966252408264283,0.3331083493884287,0.3331083493884287,0.5288565144695913,0.5838219458345015,0.5838219458345015,0.5838219458345015,0.18962801629860146,0.12641867753240096,0.12641867753240096,1.4748845712113443,0.3357218931171992,0.3357218931171992,0.3357218931171992,0.0,4408.125023626075,0.0,744.3755174989242,LTU,170,100
Luxembourg,145.7093013019697,0.08333416588928173,0.055556110592854493,0.055556110592854493,0.07839175736544021,0.10580671593008523,0.10580671593008523,0.10580671593008523,0.041238867592799655,0.02749257839519977,0.02749257839519977,0.3207467479439972,0.06520266247060101,0.06520266247060101,0.06520266247060101,0.0,144.50646425000002,0.0,0.0,LUX,170,100
Malta,33.03740645783374,0.10339038899195092,0.06892692599463394,0.06892692599463394,0.10189261432026177,0.13776302645710886,0.13776302645710886,0.13776302645710886,0.04025378352469543,0.026835855683130287,0.026835855683130287,0.3130849829698532,0.0864885498222656,0.0864885498222656,0.0864885498222656,10.973629625,20.64087477083333,0.0,0.0,MLT,170,100
Netherlands,2915.122363921534,2.5293227254184756,1.686215150278984,1.686215150278984,2.089013327858515,3.205518255469463,3.205518255469463,3.205518255469463,1.1026431081845773,0.7350954054563849,0.7350954054563849,8.576113063657822,2.000930772845166,2.000930772845166,2.000930772845166,0.0,2667.804348066667,0.0,212.55895543333332,NLD,170,100
Poland,24529.297751422895,5.9081582446490355,3.938772163099359,3.938772163099359,4.943144702644145,7.411831073978048,7.411831073978048,7.411831073978048,2.8288501703310076,1.8859001135540052,1.8859001135540052,22.002167991463395,4.597890331427751,4.597890331427751,4.597890331427751,0.0,24012.911297555467,0.0,433.0256239888151,POL,170,100
Portugal,5588.350842346114,1.754087984405644,1.169391989603763,1.169391989603763,1.5604493765528091,2.2079224803111464,2.2079224803111464,2.2079224803111464,0.7293683378885458,0.48624555859236396,0.48624555859236396,5.6728648502442445,1.3615359139465624,1.3615359139465624,1.3615359139465624,2457.620893022297,2861.2628169221134,72.166249757465,173.56446181598196,PRT,170,100
Romania,26483.79122486893,4.48420424076412,2.989469493842747,2.989469493842747,2.7399142429464285,4.941193389045247,4.941193389045247,4.941193389045247,1.6486251046982585,1.0990834031321726,1.0990834031321726,12.82263970320868,2.934099632494131,2.934099632494131,2.934099632494131,0.0,26390.37239921559,0.0,39.92045750315396,ROU,170,100
Slovakia,3554.1447523507954,0.9904777393581117,0.6603184929054077,0.6603184929054077,0.8177637830761236,1.1815895951534086,1.1815895951534086,1.1815895951534086,0.4282745667613269,0.28551637784088457,0.28551637784088457,3.3310244081436524,0.7134390011952658,0.7134390011952658,0.7134390011952658,0.0,3541.0004563229177,0.0,0.0,SVK,170,100
Slovenia,1091.5135080091616,0.3474546723900059,0.23163644826000387,0.23163644826000387,0.34614863144069047,0.4608463432042321,0.4608463432042321,0.4608463432042321,0.17501510827165812,0.11667673884777209,0.11667673884777209,1.361228619890674,0.28861335083567013,0.28861335083567013,0.28861335083567013,0.0,1086.3386555208333,0.0,0.0,SVN,170,100
Spain,51867.08656881868,7.214946099851038,4.809964066567358,4.809964066567358,14.59673086507417,11.905661894382511,11.905661894382511,11.905661894382511,3.6084540713125315,2.405636047541688,2.405636047541688,28.06575388798634,7.45713449436641,7.45713449436641,7.45713449436641,20532.81958588056,29854.65790207614,545.2912371194402,808.3123694238536,ESP,170,100
Sweden,3218.6326404630213,1.5084776850170296,1.0056517900113535,1.0056517900113535,1.3879316847435759,1.771543050062756,1.771543050062756,1.771543050062756,0.613127988010531,0.40875199200702067,0.40875199200702067,4.768773240081907,1.0438309072340886,1.0438309072340886,1.0438309072340886,0.0,3177.180088475531,0.0,21.899311953709997,SWE,170,100
United Kingdom,15368.245039246649,9.122366389319131,6.081577592879421,6.081577592879421,6.871782328821638,11.408656921869861,11.408656921869861,11.408656921869861,4.001797896021646,2.667865264014431,2.667865264014431,31.125094746835025,7.138287458241121,7.138287458241121,7.138287458241121,0.0,14888.931304624437,0.0,355.05297440709455,GBR,170,100
EU28,18817.557774980083,148.44506148357112,98.96337432238074,98.96337432238074,162.24517348608998,194.83521704653225,194.83521704653225,194.83521704653225,65.97258593642533,43.9817239576169,43.9817239576169,513.1201128388637,119.79060389567708,119.79060389567708,119.79060389567708,1310.9851179004886,14426.43813518199,59.46673639525581,901.1171923707768,none,300,3
Austria,253.99781947434607,2.669040115899203,1.7793600772661362,1.7793600772661362,2.2125158959037505,3.209919466939628,3.209919466939628,3.209919466939628,1.1083193507768165,0.7388795671845442,0.7388795671845442,8.620261617153014,1.9455169002421182,1.9455169002421182,1.9455169002421182,0.0,217.62850574479168,0.0,1.2563883593749998,AUT,300,3
Belgium,166.59060587630054,3.211542504091636,2.141028336061091,2.141028336061091,3.1347944072487297,3.9454718517663645,3.9454718517663645,3.9454718517663645,1.3724213060004724,0.9149475373336483,0.9149475373336483,10.674387935559228,2.372406434755486,2.372406434755486,2.372406434755486,0.0,108.27391688539771,0.0,14.857956231647726,BEL,300,3
Bulgaria,617.0058027228673,2.952220398116292,1.9681469320775287,1.9681469320775287,2.4339674460912204,3.3695452806056454,3.3695452806056454,3.3695452806056454,1.1915656807462764,0.7943771204975179,0.7943771204975179,9.267733072471039,1.98179890949183,1.98179890949183,1.98179890949183,0.0,553.5073497615163,0.0,26.07388568848374,BGR,300,3
Croatia,202.14023568601647,1.5373558541489651,1.024903902765977,1.024903902765977,1.1919280379167254,1.8614305247704679,1.8614305247704679,1.8614305247704679,0.7125053524391255,0.4750035682927503,0.4750035682927503,5.541708296748753,1.141845305278012,1.141845305278012,1.141845305278012,0.06757796373617152,156.80261238972884,0.0464422956388285,24.230463063396176,HRV,300,3
Cyprus,66.53636933954357,0.48449999792785453,0.3229999986185697,0.3229999986185697,0.4204717576785129,0.5433278095939544,0.5433278095939544,0.5433278095939544,0.17660382440697853,0.11773588293798569,0.11773588293798569,1.3735853009431662,0.3131523576473668,0.3131523576473668,0.3131523576473668,6.791845842285707,12.089485599268562,15.017613220214287,26.73135153198143,CYP,300,3
Czech Republic,364.35846096452366,3.0647962942529015,2.0431975295019345,2.0431975295019345,3.0334236140495046,3.7770448490486688,3.7770448490486688,3.7770448490486688,1.3018531479240125,0.8679020986160083,0.8679020986160083,10.125524483853427,2.2713522723851947,2.2713522723851947,2.2713522723851947,0.0,316.8175399750016,0.0,6.047932828904769,CZE,300,3
Denmark,239.63380594488513,1.7732476812540483,1.1821651208360324,1.1821651208360324,1.2237669843781136,1.9845204142392252,1.9845204142392252,1.9845204142392252,0.6885561446348099,0.45903742975653994,0.45903742975653994,5.355436680492965,1.175186763407468,1.175186763407468,1.175186763407468,0.0,211.06752065737496,0.0,6.7637511626250015,DNK,300,3
Estonia,81.55719962850343,0.3321633462259013,0.22144223081726758,0.22144223081726758,0.4635839276753867,0.4346190296141575,0.4346190296141575,0.4346190296141575,0.1464090787784263,0.0976060525189509,0.0976060525189509,1.1387372793877604,0.256592482390338,0.256592482390338,0.256592482390338,0.0,76.76457489375002,0.0,0.0,EST,300,3
Finland,104.16567883888905,1.638132357019128,1.092088238012752,1.092088238012752,1.174939827815799,1.7876517742331248,1.7876517742331248,1.7876517742331248,0.612949679475014,0.40863311965000937,0.40863311965000937,4.767386395916775,1.0377076775805636,1.0377076775805636,1.0377076775805636,0.0,84.49474950789575,0.0,0.0,FIN,300,3
France,3119.0518052496573,22.05522898751339,14.7034859916756,14.7034859916756,18.28860438815365,26.48514612153581,26.48514612153581,26.48514612153581,9.164718614950147,6.109812409966765,6.109812409966765,71.2811447829456,16.038135007658898,16.038135007658898,16.038135007658898,27.714735147244966,2654.9835300916875,0.8979349868459352,145.4694680594473,FRA,300,3
Germany,1581.5075842900594,21.66744207731863,14.444961384879088,14.444961384879088,21.38446490510906,27.791352379084657,27.791352379084657,27.791352379084657,9.794191861867224,6.529461241244816,6.529461241244816,76.17704781452285,17.103658021314722,17.103658021314722,17.103658021314722,0.0,1164.983501847434,0.0,110.86705933036184,DEU,300,3
Greece,758.9526251911833,3.525264279116451,2.3501761860776336,2.3501761860776336,6.287864286881667,5.55882934292569,5.55882934292569,5.55882934292569,1.6989347714005039,1.1326231809336695,1.1326231809336695,13.21393711089281,3.48841630041533,3.48841630041533,3.48841630041533,17.23147561780197,476.0898613474489,5.980850892774951,200.81710122082038,GRC,300,3
Hungary,623.5445132583809,3.8366961206497234,2.5577974137664823,2.5577974137664823,2.482190567737082,4.268155960746217,4.268155960746217,4.268155960746217,1.477809825267001,0.9852065501780011,0.9852065501780011,11.49407641874334,2.535104347547339,2.535104347547339,2.535104347547339,0.0,518.1736234419849,0.0,58.58432803122929,HUN,300,3
Ireland,323.5815968815899,1.1816041884643398,0.7877361256428931,0.7877361256428931,0.885014424974322,1.419339067069137,1.419339067069137,1.419339067069137,0.5435451480426122,0.36236343202840815,0.36236343202840815,4.227573373664761,0.8699642266312634,0.8699642266312634,0.8699642266312634,0.0,307.57575075000005,0.0,0.0,IRL,300,3
Italy,1917.1311642126204,17.02650131386081,11.351000875907214,11.351000875907214,33.38876486089962,27.751904754928834,27.751904754928834,27.751904754928834,8.55803840436558,5.705358936243722,5.705358936243722,66.56252092284339,17.407585779806624,17.407585779806624,17.407585779806624,41.457559936768654,1443.9316823308293,4.834969223945645,131.77993599059934,ITA,300,3
Latvia,145.45695629342754,0.5260032733533766,0.35066884890225103,0.35066884890225103,0.6000196312590935,0.666685434080625,0.666685434080625,0.666685434080625,0.23485135906296706,0.1565675727086447,0.1565675727086447,1.8266216816008543,0.39951940089586707,0.39951940089586707,0.39951940089586707,0.0,138.05637299999998,0.0,0.0,LVA,300,3
Lithuania,284.0218825244275,0.8817573954399579,0.5878382636266387,0.5878382636266387,0.9332762020051611,1.0302740220608853,1.0302740220608853,1.0302740220608853,0.3346376758210614,0.22309178388070758,0.22309178388070758,2.6027374786082547,0.5924503996185868,0.5924503996185868,0.5924503996185868,0.0,233.37132478020393,0.0,39.40811563229599,LTU,300,3
Luxembourg,9.772995846122976,0.1470602927457913,0.09804019516386087,0.09804019516386087,0.13833839535077683,0.18671773399426805,0.18671773399426805,0.18671773399426805,0.07277447222258762,0.048516314815058414,0.048516314815058414,0.566023672842348,0.11506352200694296,0.11506352200694296,0.11506352200694296,0.0,7.650342225,0.0,0.0,LUX,300,3
Malta,4.184712695074258,0.18245362763285455,0.12163575175523639,0.12163575175523639,0.1798104958592855,0.2431112231596039,0.2431112231596039,0.2431112231596039,0.07103608857299193,0.047357392381994615,0.047357392381994615,0.5525029111232704,0.15262685262752748,0.15262685262752748,0.15262685262752748,0.5809568624999999,1.09275219375,0.0,0.0,MLT,300,3
Netherlands,213.82934034094242,4.4635106919149585,2.9756737946099716,2.9756737946099716,3.6864941079856144,5.656796921416699,5.656796921416699,5.656796921416699,1.945840779149254,1.2972271860995026,1.2972271860995026,15.13431717116086,3.5310543050208807,3.5310543050208807,3.5310543050208807,0.0,141.23670078000006,0.0,11.253121169999998,NLD,300,3
Poland,1441.304007396953,10.42616160820418,6.950774405469457,6.950774405469457,8.723196534077902,13.079701895255381,13.079701895255381,13.079701895255381,4.992088535878248,3.3280590239188323,3.3280590239188323,38.82735527905304,8.113924114284266,8.113924114284266,8.113924114284266,0.0,1271.2717745764658,0.0,22.924885975878443,POL,300,3
Portugal,336.48503554198646,3.0954493842452537,2.0636329228301697,2.0636329228301697,2.753734193916722,3.896333788784376,3.896333788784376,3.896333788784376,1.2871205962739043,0.8580803975159366,0.8580803975159366,10.010937971019256,2.4027104363762866,2.4027104363762866,2.4027104363762866,130.1093413952981,151.47861971940597,3.820566163630499,9.188706802022574,PRT,300,3
Romania,1493.6596832677901,7.913301601348447,5.275534400898965,5.275534400898965,4.835142781670169,8.719753039491613,8.719753039491613,8.719753039491613,2.9093384200557506,1.9395589467038337,1.9395589467038337,22.62818771154473,5.177822880871996,5.177822880871996,5.177822880871996,0.0,1397.1373623114134,0.0,2.1134359854610922,ROU,300,3
Slovakia,210.66054656040941,1.7479018929849028,1.1652679286566017,1.1652679286566017,1.44311255836963,2.0851581090942504,2.0851581090942504,2.0851581090942504,0.755778647225871,0.503852431483914,0.503852431483914,5.878278367312329,1.2590100021092927,1.2590100021092927,1.2590100021092927,0.0,187.46473004062503,0.0,0.0,SVK,300,3
Slovenia,66.64413909521168,0.6131553042176574,0.40877020281177157,0.40877020281177157,0.6108505260718068,0.8132582527133507,0.8132582527133507,0.8132582527133507,0.30885019106763195,0.20590012737842134,0.20590012737842134,2.4021681527482484,0.5093176779453003,0.5093176779453003,0.5093176779453003,0.0,57.51204646875,0.0,0.0,SVN,300,3
Spain,2961.5963067418033,12.732257823266536,8.488171882177689,8.488171882177689,25.758936820719118,21.009991578322076,21.009991578322076,21.009991578322076,6.3678601258456435,4.245240083897096,4.245240083897096,49.527800978799426,13.159649107705429,13.159649107705429,13.159649107705429,1087.0316251348531,1580.5407124628541,28.86835961220566,42.79300779302754,ESP,300,3
Sweden,203.86874478821917,2.6620194441476994,1.7746796294318001,1.7746796294318001,2.4492912083710165,3.126252441287216,3.126252441287216,3.126252441287216,1.0819905670774077,0.7213270447182717,0.7213270447182717,8.415482188379833,1.842054542177803,1.842054542177803,1.842054542177803,0.0,168.2036517428222,0.0,1.1593753387258232,SWE,300,3
United Kingdom,1026.3181563283483,16.098293628210232,10.732195752140155,10.732195752140155,12.126674697920535,20.132923979770347,20.132923979770347,20.132923979770347,7.061996287097023,4.707997524731349,4.707997524731349,54.926637788532396,12.596977867484329,12.596977867484329,12.596977867484329,0.0,788.2375396565878,0.0,18.796922174493243,GBR,300,3
EU28,558719.789988082,148.44506148357112,98.96337432238074,98.96337432238074,162.24517348608998,194.83521704653225,194.83521704653225,194.83521704653225,65.97258593642533,43.9817239576169,43.9817239576169,513.1201128388637,119.79060389567708,119.79060389567708,119.79060389567708,43699.50393001629,480881.271172733,1982.2245465085266,30037.239745692557,none,300,100
Austria,7331.276062175736,2.669040115899203,1.7793600772661362,1.7793600772661362,2.2125158959037505,3.209919466939628,3.209919466939628,3.209919466939628,1.1083193507768165,0.7388795671845442,0.7388795671845442,8.620261617153014,1.9455169002421182,1.9455169002421182,1.9455169002421182,0.0,7254.28352482639,0.0,41.87961197916666,AUT,300,100
Belgium,4147.854503327437,3.211542504091636,2.141028336061091,2.141028336061091,3.1347944072487297,3.9454718517663645,3.9454718517663645,3.9454718517663645,1.3724213060004724,0.9149475373336483,0.9149475373336483,10.674387935559228,2.372406434755486,2.372406434755486,2.372406434755486,0.0,3609.1305628465907,0.0,495.2652077215908,BEL,300,100
Bulgaria,19356.799082272864,2.952220398116292,1.9681469320775287,1.9681469320775287,2.4339674460912204,3.3695452806056454,3.3695452806056454,3.3695452806056454,1.1915656807462764,0.7943771204975179,0.7943771204975179,9.267733072471039,1.98179890949183,1.98179890949183,1.98179890949183,0.0,18450.24499205054,0.0,869.1295229494581,BGR,300,100
Croatia,6059.229663723517,1.5373558541489651,1.024903902765977,1.024903902765977,1.1919280379167254,1.8614305247704679,1.8614305247704679,1.8614305247704679,0.7125053524391255,0.4750035682927503,0.4750035682927503,5.541708296748753,1.141845305278012,1.141845305278012,1.141845305278012,2.2525987912057173,5226.753746324295,1.5480765212942833,807.6821021132058,HRV,300,100
Cyprus,2026.9159462707933,0.48449999792785453,0.3229999986185697,0.3229999986185697,0.4204717576785129,0.5433278095939544,0.5433278095939544,0.5433278095939544,0.17660382440697853,0.11773588293798569,0.11773588293798569,1.3735853009431662,0.3131523576473668,0.3131523576473668,0.3131523576473668,226.39486140952363,402.98285330895214,500.58710734047617,891.0450510660478,CYP,300,100
Czech Republic,10803.675414957494,3.0647962942529015,2.0431975295019345,2.0431975295019345,3.0334236140495046,3.7770448490486688,3.7770448490486688,3.7770448490486688,1.3018531479240125,0.8679020986160083,0.8679020986160083,10.125524483853427,2.2713522723851947,2.2713522723851947,2.2713522723851947,0.0,10560.584665833385,0.0,201.59776096349236,CZE,300,100
Denmark,7282.844928124884,1.7732476812540483,1.1821651208360324,1.1821651208360324,1.2237669843781136,1.9845204142392252,1.9845204142392252,1.9845204142392252,0.6885561446348099,0.45903742975653994,0.45903742975653994,5.355436680492965,1.175186763407468,1.175186763407468,1.175186763407468,0.0,7035.584021912499,0.0,225.4583720875001,DNK,300,100
Estonia,2563.611787859754,0.3321633462259013,0.22144223081726758,0.22144223081726758,0.4635839276753867,0.4346190296141575,0.4346190296141575,0.4346190296141575,0.1464090787784263,0.0976060525189509,0.0976060525189509,1.1387372793877604,0.256592482390338,0.256592482390338,0.256592482390338,0.0,2558.8191631250006,0.0,0.0,EST,300,100
Finland,2836.1625795941845,1.638132357019128,1.092088238012752,1.092088238012752,1.174939827815799,1.7876517742331248,1.7876517742331248,1.7876517742331248,0.612949679475014,0.40863311965000937,0.40863311965000937,4.767386395916775,1.0377076775805636,1.0377076775805636,1.0377076775805636,0.0,2816.4916502631913,0.0,0.0,FIN,300,100
France,94592.17507980528,22.05522898751339,14.7034859916756,14.7034859916756,18.28860438815365,26.48514612153581,26.48514612153581,26.48514612153581,9.164718614950147,6.109812409966765,6.109812409966765,71.2811447829456,16.038135007658898,16.038135007658898,16.038135007658898,923.8245049081656,88499.45100305625,29.931166228197846,4848.982268648244,FRA,300,100
Germany,42834.00906237212,21.66744207731863,14.444961384879088,14.444961384879088,21.38446490510906,27.791352379084657,27.791352379084657,27.791352379084657,9.794191861867224,6.529461241244816,6.529461241244816,76.17704781452285,17.103658021314722,17.103658021314722,17.103658021314722,0.0,38832.78339491446,0.0,3695.5686443453947,DEU,300,100
Greece,23396.14297207388,3.525264279116451,2.3501761860776336,2.3501761860776336,6.287864286881667,5.55882934292569,5.55882934292569,5.55882934292569,1.6989347714005039,1.1326231809336695,1.1326231809336695,13.21393711089281,3.48841630041533,3.48841630041533,3.48841630041533,574.3825205933989,15869.662044914963,199.3616964258317,6693.903374027346,GRC,300,100
Hungary,19272.051610892308,3.8366961206497234,2.5577974137664823,2.5577974137664823,2.482190567737082,4.268155960746217,4.268155960746217,4.268155960746217,1.477809825267001,0.9852065501780011,0.9852065501780011,11.49407641874334,2.535104347547339,2.535104347547339,2.535104347547339,0.0,17272.45411473283,0.0,1952.8109343743097,HUN,300,100
Ireland,10268.530871131592,1.1816041884643398,0.7877361256428931,0.7877361256428931,0.885014424974322,1.419339067069137,1.419339067069137,1.419339067069137,0.5435451480426122,0.36236343202840815,0.36236343202840815,4.227573373664761,0.8699642266312634,0.8699642266312634,0.8699642266312634,0.0,10252.525025000003,0.0,0.0,IRL,300,100
Italy,54361.9319328019,17.02650131386081,11.351000875907214,11.351000875907214,33.38876486089962,27.751904754928834,27.751904754928834,27.751904754928834,8.55803840436558,5.705358936243722,5.705358936243722,66.56252092284339,17.407585779806624,17.407585779806624,17.407585779806624,1381.918664558955,48131.0560776943,161.1656407981882,4392.664533019977,ITA,300,100
